kelas,fitur_1,fitur_2,fitur_3,fitur_4,fitur_5,fitur_6,fitur_7,fitur_8,fitur_9,fitur_10,fitur_11,fitur_12,fitur_13,fitur_14,fitur_15,fitur_16,fitur_17,fitur_18,fitur_19,fitur_20,fitur_21,fitur_22,fitur_23,fitur_24,fitur_25
1,-3.85727791976274e-05,-1.03863125383129e-05,0.000865600978068309,0.00380255277742427,0.000389855225857928,0.000128238019190786,1.48569145770277e-05,-7.23030465135728e-06,0.000375271653492474,-0.000500886805511178,0.00353302900973303,0.00158253502492879,6.41771558861293e-06,-0.000574318477514243,0.00366812432115677,-0.000796771655835126,-6.61768799314246e-05,-0.000976963209480567,0.00233594719827894,0.00287324270188621,0.000671753642482458,-0.000100412105793159,-0.00052209945133186,0.000965714335846187,-0.00106064076606532
1,-8.1877239117113e-06,-9.01670428697021e-05,-2.35840177907068e-05,-6.10600674322782e-05,0.00391997689121187,4.82372936491018e-05,-0.000134775107613417,8.97450635514308e-05,0.00391748971376944,5.85619309427034e-05,0.00029509848497579,0.00387408615036018,0.000510431555562832,0.00011654047931217,9.46140968755191e-05,-0.000196320582598804,-0.000493906160833069,0.00388398787405483,-0.000103701496622753,9.98131956485434e-06,0.00390521212452018,-0.000316100108247758,0.000155524720740962,-6.25366033890734e-05,8.47554802968593e-07
1,-8.96909847762269e-05,0.000301555849547584,-0.000935986570124416,0.00060095147247565,0.00374732906600046,-5.60678566189864e-06,-0.000493732908434363,-0.00159599135278332,0.00330446881366694,-0.000684531404189203,0.00105221897692565,0.000304101557964553,0.000247194571412238,0.00349105014670504,0.00143496189865921,-0.00100536555577599,0.000244660069334189,2.07392379739995e-05,-0.000202867836343108,0.000597004061071001,0.0011765202702545,0.00360578348036279,-0.000338322813028991,-0.000693393475926338,0.000234450954049026
1,-2.03718544837281e-05,0.000241588957605126,-0.000726281626378444,0.00187889133711635,0.00335592053025845,-3.9562394193732e-05,0.00035701016161864,-0.00107584501041323,0.00315929673422412,-0.00202758001567491,0.000359658153423452,-0.00136005949813629,0.00339704087748849,0.00136175966251358,7.28599494659205e-05,-0.000714740526290241,0.00356500623240112,0.00146637772586597,9.10170774888413e-05,5.4129028095492e-06,0.00383881652297589,0.000796145554746435,-6.0188489914274e-05,-6.81065444286745e-05,-8.90520524074591e-06
1,0.000510621445645894,0.00373813570466907,0.00105465967230052,-0.000172063256943048,2.77133357573771e-05,-4.03345359075804e-05,-0.000381786284373219,-0.000998138936477623,0.0037633363434694,0.000263826942325601,6.34965620260179e-05,-1.79302369175226e-05,0.00187816731908896,-8.93596568830746e-05,-8.09525821363423e-05,0.00329741764876144,0.000981582330395305,-1.35103950171414e-05,0.00338060581773012,-0.000623696683094804,0.000310623832206308,-0.00173203150371814,-0.000680733724097927,3.72633104099399e-05,0.00012482673699621
1,-0.000116449720290358,8.56243332571485e-06,0.00391548097796375,0.000171532930632748,-6.82041941542151e-05,3.69029858988318e-05,0.00037767552346825,-0.000175039769604919,0.00388889919616819,-0.000283767491992269,-0.000238131060623996,0.00389501526234609,-1.72096539050262e-07,-0.00038137952858872,-7.34835316322851e-05,0.000496007960469785,0.000129810874345762,7.0241944159426e-05,0.000268817861307507,0.00387796709199327,0.0038808565849823,0.000219074477082451,0.000110165011378329,-8.95913398394977e-05,-0.000499495848022868
1,9.66287459184504e-06,-2.57295525311994e-05,8.19296570758394e-05,0.00391773982050241,-0.000140998500953754,-5.16407945221584e-05,1.04694890839453e-05,0.000115732025761378,-0.000503978065892646,0.000153153831311009,0.00388065381636757,0.000168145646345355,-2.36711835840562e-05,0.000391812982856865,0.00386941443627752,-6.11554279991505e-05,0.000495630240587245,-5.35290566805351e-05,0.000217039321399725,0.00389243831962742,-0.000373462195561873,2.54586042289724e-05,-0.000160959662000513,-0.000120366921683927,0.000177465253468482
1,-0.000111495760447608,-0.000870648501598258,0.00375874890331484,-0.000276508369171012,-0.000618855935659859,0.000143553183110391,0.00023730673976099,0.00318126398843511,0.000405070883337724,-0.00090428470613151,-0.00185755164870244,-0.000877287905473003,0.000152573192032035,0.00209481677629249,0.000958900395509392,0.0010275121143409,0.00269524747923654,0.00131435706970677,0.00011479335752356,3.34045356664846e-05,-0.000402541021238178,-0.00067774034966366,-0.0013784831816693,0.00358368804228079,-0.000344298392948852
1,-5.29925091974751e-05,3.30000978893966e-05,-0.000271741653505143,0.00372572134320663,0.000373714583136748,0.00113150238364388,6.58527489373741e-05,-0.000211215604529205,-0.000664938857502797,-0.00120905590495674,0.000721134294149964,0.00359245839891591,-0.0003569014571855,-0.000324619439983242,0.00382747566141328,5.23351630571831e-05,0.000201665437636634,0.000673027645874364,0.000409422613999621,0.00387562035047282,0.000324680996307773,-7.88338811198816e-05,-7.89439077015697e-05,0.000269769996877675,0.00019230124209692
1,1.76640949891273e-05,6.80057689002251e-06,3.79364321590586e-05,0.000621073802471024,0.00387184328075261,-1.08481348087404e-05,-0.000275357285228179,0.000414897237931707,0.00384015786143783,-0.000619523255773813,0.000144426485043084,0.00352064986548531,0.0017198666837872,6.16206005437847e-05,-3.35783631461837e-05,-0.0002128780800113,-0.00169063806467643,0.00349726435647753,-0.000491842815047658,4.85697778810409e-05,0.00391306717435261,-0.000222710745943905,0.000127758443126436,-2.11890963424576e-05,-1.53138779876254e-05
1,-1.17950135003592e-06,3.42311647919407e-05,0.000397790982771677,0.00388719516834861,0.000330156619097821,-1.94247816249692e-05,0.000381167097873139,0.00386829223028252,-0.000424570274113955,0.000298479688823599,-2.64099467032928e-05,-1.33408141027383e-05,-0.000332020809530274,-0.00029682533274147,0.00389608546378076,0.00117670401665334,0.00372351647323635,-0.000359688069398722,5.18497258443686e-06,-9.53096683053363e-06,0.00374072078059165,-0.00116939619756536,0.000131014234876462,-4.7056578736802e-06,3.21590052855567e-05
1,2.96210113819476e-06,0.00261980677166613,0.00290600926176698,0.0002393234010122,-8.37289259826487e-05,7.82825146709222e-05,0.00024481013900877,0.00283267856906362,-0.00246168285059585,-0.00110105945173334,-6.92552093182814e-05,-0.000133003619601956,0.000348651925547989,0.000579504967886214,-0.000697455123788588,0.00302330603220466,0.00227835364755484,-0.000321866384427097,-0.000134093267107373,-0.000292894515198385,0.000532653070806694,-0.00219239809517506,0.00318798028595963,0.000146237113130367,0.00382989149940315
1,1.75066678903119e-05,2.56563205963794e-05,-1.42948146599815e-05,0.000195718859747021,0.00314737014389668,0.00233094116895334,-0.00010555379968099,-8.3208089092107e-06,3.90839605939298e-05,0.00263130362823886,0.00162236361728054,-0.00241042311901572,-6.42645847569767e-05,1.91590948339461e-05,0.000416709700795652,0.00287949466529223,-0.00167636187652228,0.0020245685586806,-7.077719302512e-05,0.00326775039387333,0.00215264611470123,-0.000194595234653303,8.88680630403312e-05,-0.000125890106757072,-0.00097292708054788
1,1.26340571381618e-05,2.35938413101566e-05,-0.00010218875044586,-6.57083462158425e-05,0.000680905578467872,0.00385999892186403,-5.06832471591957e-06,-1.19973723844529e-05,0.000156482952046582,0.000123493118553912,0.00385800745654279,-0.000674219456554846,0.000123837460528153,0.000262016660959471,0.000374160983169563,0.00388981828635123,-0.00012199705699028,9.56348706500681e-05,6.72187976179238e-05,0.00177537808994148,0.0034628245703746,-0.000460325643109292,-0.000104181869451071,9.11438752411431e-05,0.00123202006374283
1,-0.000216381133902754,-0.00181574606533524,0.00318215280199325,0.00114802444686031,2.45012376468299e-06,-0.000768689366382456,5.43731936961714e-06,0.00343566789306535,0.00183783444648004,4.5973770149469e-05,3.711957675942e-05,-0.000440147885075664,0.000240709380842423,0.000413599871116329,-0.00133485649336496,0.00304779318017258,6.27747441988758e-05,-0.00201863043792083,0.000349736731540085,0.000286488561859241,0.000187738031867936,0.0021560627066238,-0.000340336799005048,0.0032209669234692,0.00387116881073062
1,-1.48429203295855e-05,-3.40874479706332e-05,0.00364970277300506,0.00137727973191606,0.000400088768705663,-4.17364860973787e-06,-5.93874779815909e-06,-1.92980351352142e-05,-0.00137190767432926,0.00303563544913696,0.00206445872949245,0.000138165568084778,7.3935642765974e-05,0.000617009916296354,0.000321893568908975,-0.00165436112663287,0.00279218375390524,-0.00208703532819577,0.000324356773275587,0.00384617092472282,-4.64783611118844e-05,0.000387147843537787,-0.000568244169061129,7.42783600737948e-05,1.80070360115752e-05
1,5.73470158611931e-05,1.53529013322133e-05,0.00387054738531513,-3.90503295729657e-05,-0.000626509471429376,9.84796170774873e-06,0.000180439880993134,0.000198846599382287,0.00378292254046855,0.000997999022812281,-0.00177298531548176,0.00349026589264608,2.98412508628953e-05,-0.000195027222120938,0.000119755801128829,3.41812283023116e-05,-0.000172391746918899,0.000595095877675508,-0.00100937218852145,0.00373829398395134,0.0034972374171548,0.00177037603965975,-5.47162121553498e-05,-9.90191499369245e-05,3.16381120166579e-05
1,0.000497264987047481,0.00373110649182195,-0.000936794125584426,-0.000559476210209099,-0.00011882033008327,7.45469301047263e-05,-9.22848430475619e-05,0.00107845961667213,0.00358734267000113,0.00113302963681337,-0.000206760811599962,-0.000107588287639101,-2.62151646964455e-05,0.000212345900372665,-0.00125943604768,0.00362482789183546,-0.000737715476322507,-0.000251280631790076,0.00388630475549873,-0.000442528776468521,0.000193837519432547,0.000150309027859593,0.000138690049240601,1.01691513308336e-05,-0.000136282693957437
1,-0.000290090700545474,0.000848821172365297,0.0010113108274816,-0.00153352869159044,0.00316740852100366,-0.0010803304707218,0.000305565212361125,0.0034026725015889,-0.0018560032814673,0.000499688174832849,-1.10858703756568e-05,0.000112209172200984,-1.17689406319555e-05,0.00164106180315994,0.00270562360082746,-0.001353635936766,-0.00165839421003617,0.000884577568963385,-0.000199935023041898,0.000592914897651431,0.00184629068829984,0.00319673933748637,0.000408600157869776,-0.00109192152830013,0.00389154249538799
1,0.000201977418796611,0.00351063928387353,0.00172618049966367,-7.12197073945291e-05,-6.34142490422043e-06,-0.000168836793435743,-0.000292107846894942,-0.00171337545827009,0.00351412213131167,-5.92073944774049e-06,-8.28682132386992e-05,-4.19701666959203e-05,0.000549452447557287,0.000103577418956969,0.000114680376383091,0.00113519284632651,-0.00109207414276703,0.00354564999761464,-0.00258709887483913,0.000233972827363092,-8.80076215722984e-05,0.00286656207318195,0.000526613887473914,-0.000358651614145515,0.00287353775698925
1,-4.97196098705459e-05,-0.000105157854737562,0.000167343584075821,0.00390631550395972,0.000278500480237378,1.74090978868299e-05,5.7162272368027e-05,0.000205324644896697,0.00319192124234695,3.1528313376055e-05,-0.00226411111949772,-0.000133117809853904,-0.000174435262328232,0.000677959046226504,0.00220254072298175,-0.000303499115563528,0.00315197454971174,0.000101997348654499,0.000323226998067852,0.00384450678335907,-0.000546906612946522,0.000160415121624098,-0.000410716332328248,-2.15555111839989e-05,0.00390355170267262
1,0.000160037264043035,-8.60323860917568e-05,1.24532990820859e-05,0.00380108695073066,0.00094004677697304,0.000116541700255284,-9.93770558335973e-05,0.00352612601028409,0.000738530490490718,-0.000281475992720627,0.00139239589124368,0.000609784980435564,-0.000773534510553771,-0.00126479011436883,-0.00116729497034041,-0.000745097875533887,0.00281831869633056,0.00182208182071812,-0.000850831844985664,-0.00107645894014231,0.00360197187154198,-0.000174722214049483,0.000699421421891036,4.58506345827772e-05,-0.000935630885458805
1,3.17112991497511e-05,0.00384065459433287,0.000575715219582306,-0.000520231082452782,-0.000146466551614987,5.93829638291171e-05,6.79026383371946e-05,0.00031039917246979,1.57433703821587e-05,0.00289765867555946,-0.00245303165062016,-0.000929356848871535,-0.000310267480966196,-0.000123639025194867,0.00277351757647695,0.00181043129779442,0.00166359693493193,0.00123674249079445,-0.000893663818960314,-0.000583098797043357,0.00248446478711157,-0.00154128487138971,-0.00110144255092531,-0.0021163084003081,0.00379811731377243
1,-0.000209798804238181,-0.00146441439480627,0.00219778166114544,0.000282612339405538,0.000638664681008087,0.00280573856633392,-0.000272167002843509,0.000443872737237225,0.00317381317033052,0.000148428977199601,-0.000658378153307206,-0.0021398643932082,0.000280251938664801,0.00356886944380805,0.000523923324626758,-9.75891177497993e-05,-0.000101877613885688,0.00150629741735603,-1.44155297390606e-05,0.000362649510951945,0.00025130900658668,-0.000953155103512487,0.00370199990903879,-0.000755323659003063,0.00380678400935415
1,-0.000175326160089517,-0.00176602193968341,-0.000891615141549652,0.0033506651312829,0.000451090604331177,6.09149407069902e-05,-0.000168474113535698,-0.00118865960940495,0.00370302531560265,0.000387225867442913,-0.000269124871076245,-5.13492862910549e-05,-0.000184551083095758,0.00328761880498047,0.00083750942310286,0.00195447502599764,-4.78603078958066e-05,-0.000111887088479152,-0.000316806534053822,0.000179409422296759,0.000366038597004643,-0.000348935935835205,0.00378386225940272,0.00082023913527283,0.00389675051209498
1,0.000361274238719852,0.00389274078784582,0.000304659693418364,-2.41144727356518e-05,2.60905821633096e-05,-2.59003440132731e-05,-0.000257725786936568,-0.000269681385163749,0.00382989965136923,0.000723265023388626,-0.000217681353018914,3.03490359688839e-05,0.00386118497040896,-0.00038416988125685,0.000307521767132775,-0.000445882569740406,-0.000169153673997118,-1.92550706403994e-05,0.000519283780975063,1.97829816522325e-05,-0.000632760500484621,0.003763967116281,0.000735337385305847,9.9052821377175e-06,5.37705241245807e-05
2,-8.85831007721002e-06,1.8125293978801e-05,-1.05473922854322e-05,-0.00196123725876005,-0.000155850234756868,0.00339226198510111,2.37630923268322e-06,-3.16282074146161e-06,-8.64186365654211e-05,0.00304845704394237,0.00164343936695884,0.0018377250521091,-1.53831116595231e-05,1.87866619801811e-05,4.92461376831602e-05,-0.0014940384370219,0.00355711339101835,-0.000700342209978447,-4.19540509648306e-06,-0.000152390877896507,0.00391733910423967,7.99191392896222e-05,-8.30112179317238e-06,5.8807173581694e-05,0.000218097379996151
2,0.000185293984828453,0.00391165759484607,-6.65168279246181e-05,-0.000189531920725099,1.4896086734308e-05,3.56266147244619e-05,-3.82558914366315e-05,0.00390490324257309,-0.00019047258448104,-0.000280303946754161,-3.0773941933417e-05,-0.000106525589986499,1.92014780830122e-05,5.4015038280306e-05,0.000286081810991594,7.90757669796788e-05,0.00387314780074093,0.000518514868175932,4.41773052628655e-05,-8.25159457728327e-05,0.000108224996157273,-6.2764517944982e-05,0.000160090353659696,-0.000403152431913573,0.00316288497917572
2,-7.87265489227849e-05,-0.000118082703902557,0.00121629658991786,0.00362219309417575,-0.00087109174192937,9.90335012276308e-06,-3.34582125471812e-05,-0.000228743850683803,-0.00080343585303421,0.00114067558303656,0.00365645859898203,9.4434405006743e-05,-7.6106916466049e-05,0.000693979852233699,0.00355722374155927,-0.000903743877929682,0.00111702377726865,-0.000415889815186267,0.000410182798552165,0.00382904226671495,-0.000626068295140934,0.000341952438238039,-6.11111624210373e-06,0.000199888882509126,0.00388758386461477
2,1.51396943887722e-05,1.53359640172325e-05,4.40137301095929e-05,0.00013412193591605,0.000484234470522418,-0.00267208956426904,0.00282555561502859,0.000151495790595527,-9.54797310662083e-05,-8.18096123185449e-05,0.00147607952478662,0.00274852643480671,-0.00142696362457395,-0.00188957847715955,-4.13787438425596e-05,0.000280240431427968,0.000392176228297267,0.000880152402794379,0.00214852216902669,0.00246678571366371,0.00191541219737113,-2.11457066235866e-05,0.000552295254196748,0.00381357998764168,-0.000584025749838373
2,0.000119515982329709,0.00250915691274262,0.00109047877237316,0.00277564106296047,6.71524485708163e-06,-0.000418211140238623,-1.65861776643028e-05,-0.000290620890002741,-0.00215381254270338,-0.00170524888782029,0.00261083298467718,0.000958249501501455,-0.000109547845833593,2.76775730538413e-05,-0.00028962009732282,-0.00205958664080244,0.00292653561784401,0.00066453368309083,-0.00136755660359643,-0.00042005097174839,-7.34484062200689e-06,-0.00045202068661527,-0.000174091916704196,0.00162479764328522,-0.000370073576000918
2,-0.000218228522014295,0.000322973764426264,3.07085229524678e-05,-0.00164537981995668,0.00353815587477106,0.000368531468818941,-0.00221566176264041,0.00120379410601132,0.00261495941408533,0.00143059254258158,-0.000935439639035575,0.00233583825620955,-0.001616986158133,0.00238829516941672,0.000853765055799138,0.00282280403318669,-0.00076745684805584,-0.00259806687014595,1.60503601006786e-06,0.000267458106092078,0.00252031574220837,0.00207848527251781,0.00213636175293759,0.000359800803464531,0.000114498356856017
2,-3.80505494242767e-06,1.25325950210471e-05,-7.73946782467536e-05,-4.08257449723736e-05,0.000415982624579551,0.00389843952547697,0.000194822843365415,0.000577218204281395,0.000708798631071299,0.00367984857005119,-0.000969558428770759,0.000154399350517313,-0.000148402656256322,0.000702629417227492,0.000428002946896848,0.000812623513309431,0.00372463211538308,-0.00038283307275049,-4.99474376202085e-05,0.00316470419890319,0.00198275794783843,-0.00103523554097745,-0.000592590899122696,8.15316379395033e-05,0.000267600482892419
2,0.000397853190162082,0.00389257832514592,8.212991597541e-05,-0.000203379607496116,-2.16990610016581e-05,0.000140242234715591,-0.000307579465074566,-1.71984247622741e-05,0.00385062527622878,0.000175093423221982,0.000205299303569369,-0.000619418322157358,8.05446482531976e-05,0.000203070405131373,-0.000376578202267534,0.00312311075568631,0.0021987796303309,-0.000775055915751041,-8.65107410952459e-05,-8.30450122879486e-05,0.00054964847196333,0.00104680958220107,-6.47670500023995e-05,0.00373660292278045,0.00388386515962112
2,2.06260073999375e-06,-1.13302130067079e-05,6.03645533320618e-05,0.00389558441004944,0.000210083076232886,-0.000393968523768687,-0.000128566015054636,0.00124314609203233,0.00350027822464801,-0.000151958089597587,0.00118500971432434,-0.000370772355311472,0.000720730295060797,0.00359597973541201,-0.000871248967354395,9.3761270326712e-05,-0.00107009154501419,0.000123354085685427,0.000116496165397159,0.000690265305009895,-0.00145755556630357,-0.00016904463466304,0.00356868258922207,-1.11000886264169e-05,0.00366438697446026
2,4.64453153730551e-05,4.45383957463062e-06,0.000285074446260333,0.000197590099065642,0.00373535611993144,0.00114163429605631,-1.52124644117712e-05,8.32182823905026e-05,0.00280123603490222,0.00271303252262407,-0.000263070061448111,-0.000308008358538122,-4.7490891551583e-05,-0.000194654662428051,-0.00261190899169549,0.00278002460325107,-0.000210458744949911,0.000862355157992054,7.08997604162939e-06,-0.000503505028967238,0.000787292340059467,-0.000498477934817231,-0.00113393694407465,0.00360152890374336,0.000200947858554765
2,-0.000107690648246066,-2.8072313239958e-05,0.00380147992339329,-0.000352727264596339,-0.000881436415373462,-0.000117127639006119,-0.000139138040130735,-0.000174139910694951,0.000625401092859259,0.00365897457953961,0.00123029194801083,0.000190201522319214,1.45510346185631e-05,-0.00124334505125802,0.00066337276977761,-0.00133067885603741,0.00334173752747941,0.00067424216610937,0.000185115675046448,0.00370850116195506,0.000283815093811003,-0.000267977871562579,0.00114156609722715,0.000368667217117628,0.00390908074322449
2,-0.000165007393855878,-0.000346601781457102,0.000696217859406243,0.00380755290566561,0.000490463558510957,-8.41324665470364e-05,3.91031139182239e-05,0.000256703188514695,0.00364531197959244,-0.00128743560985951,0.000547560510132843,0.000250382166246902,4.05941538746415e-05,-5.34085008159097e-05,1.56684976421097e-05,0.00137655079023195,0.0036235606877868,-0.000499498806468809,-0.000305459659766776,-6.52920913164354e-05,7.93923373520057e-05,-0.000302870262488505,-6.48553139785032e-05,0.000281736294099859,-0.000553210901921732
2,-5.61613305079351e-05,7.80149499244114e-05,7.8193955764793e-05,0.00153906882457031,0.00360480414597926,3.97315131788802e-05,0.00017005486526144,0.000722624079777237,0.00353440316125487,-0.00152774735558824,-2.44279109166433e-05,0.00120482991736482,0.00365649840170217,-0.00071841787025631,0.000200957331900454,0.000601011206829448,0.00368421183076738,-0.00119969323977023,3.55364200273579e-05,-5.9518975193384e-05,0.0038745524409998,-0.000564502937506339,0.000202869941624694,-2.39765156587571e-05,7.84170184272449e-05
2,-0.000195018975720872,0.000163804460168509,0.000315609695018627,0.000430781342920303,0.00376554325618262,-0.000921595431067806,4.83584093178039e-05,0.000252257677191383,0.000172989242868154,0.00386040740756844,-0.000338499015119568,0.000515243451738754,0.000114266953892661,0.00314868581641776,0.00228657463852875,-0.000319388912991485,-0.000319702555101897,-0.000137035081282091,-0.000363365249407087,-0.0022289560702319,0.00297555279140859,0.000123476249846281,-0.000453849785902035,-0.00109694147765892,-0.000213071048717126
2,1.28716989039333e-05,2.22528660965751e-05,-3.9040047803619e-05,0.000271320233144797,0.00391189223201245,1.28896717265792e-05,9.34938512761921e-05,1.65148016085565e-06,0.00391099815825001,-0.000271815994235751,-4.23674248575599e-06,0.00387269746875068,-0.000609615216366718,-9.38076360184571e-05,-2.15935349530512e-05,-0.000213166271302644,0.00060853445621456,0.00386800073857347,-1.2924701896204e-05,3.67381907879402e-05,0.00391572609694931,3.69369823287461e-05,0.000210031477302399,-1.45710865944006e-05,-9.98773207148467e-06
2,-1.92918019972364e-05,7.57370092445179e-05,8.23657220126861e-05,-0.00193068540573374,0.00341111035628913,-5.08735761990947e-05,6.59423395865437e-06,-8.7901505067158e-05,0.000609591969743807,0.00337090810465741,0.00189160445530606,-0.000241120522432848,6.87531141486872e-05,-0.000409365745252256,0.00382300785574597,-0.000473724265886962,-0.000343525204063075,0.000498577862228744,-3.49827986679073e-05,0.00388807776361086,0.000446154318683062,4.61088786649167e-05,-7.46524420722204e-05,-0.000231463422253402,-0.000416615741814499
2,4.8380893273005e-05,0.000411751220559644,0.00301129566911865,0.00246480698096052,0.000252280917029179,4.22685131821074e-05,-0.000180324202752994,-0.00238292249532453,0.00280284182947237,0.00134542005141105,5.78341820169418e-05,0.000499733778753806,0.000609063918091461,-0.00120212794427807,0.00364822578890555,0.000332167033034163,0.00384874023754452,-0.000510877156415023,1.97894006977544e-05,-0.000440655258169177,0.00390651934992302,-0.000337800752449015,2.29117647449237e-05,-4.47382451804661e-05,-3.42236845493379e-05
2,0.000147253342946991,0.000278571644756706,0.000961459144891113,0.00378866611898869,-3.19396785934872e-05,0.000327580153850724,0.00382994619078073,-0.000767037951893214,-0.000100251670517049,-6.71289896323937e-05,-7.48269577002095e-05,0.000724903978128445,0.0037221301854167,-0.000995392569234556,-5.05585267300823e-05,0.00390350426842309,-0.000319515001434261,9.85097359289303e-05,-0.00015386934207834,-7.67147154368405e-05,8.22407952655072e-05,7.09570336294294e-05,4.46352731091445e-05,1.33041299780954e-05,0.00391978733393795
2,-2.08457761435266e-05,-0.000120866519711374,-0.000153286798253892,0.000931638017293143,0.00352920165309485,0.00142019248408283,4.56217581039717e-05,-0.000696157224325723,-0.000858230154323939,0.00283029941704362,0.000186705527729725,-0.00247183566039921,3.01503412635056e-06,-4.29321769553079e-05,0.00335289945416331,-0.000543747563419081,0.000972279615271427,-0.0017011538510181,6.02988256012893e-05,-0.000671059756563325,0.00182669760370904,0.0023020536659514,-0.00139070320256074,0.00208672296691025,-6.49757568212297e-05
2,-8.54212553662975e-05,0.000669100260557902,0.00330887793720975,-0.00199240655110186,1.2542587033141e-05,7.20705594831541e-05,0.000249431567720761,0.00383862324434252,-0.000760851664180143,1.35641469436851e-05,-3.98208151807447e-05,-2.8125478409144e-05,-0.000127450119291339,0.000380989237031869,0.00195316143530644,0.00337038055470175,-0.000126894656254894,-0.000164003775871778,0.00390752132426879,-0.00021976923107313,0.000182447038251224,5.96840355497434e-05,-0.000155108446314651,-2.77731755775064e-05,0.000154779057980285
2,-8.76180184920007e-05,0.000190196160096745,-0.000673616180201462,0.00166469898737629,0.00347992349434968,-0.000175028280851316,0.00015762286610021,0.002206259881013,0.00305859878038691,-0.0010491003149559,0.000318242587524436,-0.00156913498979856,0.00292144892804491,-0.00153092217722957,0.00139163608288062,0.0030889002976555,0.0023009279452731,0.000626417134773385,-0.000316589332909938,0.000224719400948763,-0.00238700760161651,0.00274976852244435,0.00106306011734924,-0.000899166148943653,0.000425525212064117
2,-1.10838662974473e-05,0.0038460237497029,-0.000665126985229354,-0.000226939975011306,0.000293659649843297,-7.93280721286856e-05,-1.59490665772947e-05,0.000128573733592202,0.000718145987139051,0.00376010792330687,5.48150589247116e-05,-0.000839561709951352,9.72564411336398e-06,-7.80368016341709e-06,1.38849473326867e-05,-9.21736307127228e-05,0.000833551097074988,0.000900486698734204,0.00371230800333867,-0.00028573884965434,-3.8086768835545e-05,-0.000504326827271093,0.000231209094479437,-0.000275186486783147,0.00375516374703567
2,1.4170237393558e-05,5.55973366836241e-05,-7.64613594160351e-05,0.00392040333395046,-0.000240791917156629,5.57585738627189e-06,0.00391340539213845,7.71161399183028e-05,0.00179840731507451,0.0034828350046791,0.000106754027827142,-5.38101906596937e-05,0.00347652845319846,-0.00180151010986832,0.000216138785617922,0,0,0,0,0,0,0,0,0,0
2,-2.37857718562083e-05,-5.5382747368861e-05,-0.000723915574209126,-0.0014114936856051,0.00114611875376919,0.00339780975149166,-3.46416294109096e-05,7.51308004019827e-05,0.00118111044892214,0.00232273264585044,0.00292022166125199,0.000232491790505999,4.35877688388896e-05,0.000214100056693472,0.00365821288394297,-0.00113325007958541,-0.000624860384899782,0.000523195971119339,-8.32463405236803e-05,0.000410318522551095,0.00012248559349073,0.00257404008770518,-0.0022567653143669,0.00186272233003018,0.0006344019871059
2,-4.1813659131511e-05,-5.08481929652108e-05,-0.000217899592228576,-0.000609260634548509,0.00240088126426147,0.0030317415755312,0.000130067205333839,-0.000109274762011047,0.000354480779772278,0.00382623251235977,0.000733968729058594,0.000213119898622943,-0.000339995933324979,7.39594935371868e-05,0.00367183384815226,-0.000203347110253169,-0.000916560490114956,0.000945429146325224,-0.000116096678303571,-0.000530027532325399,0.00126223955798804,-0.000545018651179271,0.00283327249642005,-0.00227300809616206,0.000231017203540902
2,-4.02995280075498e-05,-1.53048397139357e-05,0.00019308097756369,0.0039003828462492,0.00035577464569514,-0.000195133396170373,-0.000335891131054173,0.00388851611938493,-0.000170314133408246,-0.00027970715191226,0.00129764712541077,0.00368070467964015,0.000379933837762891,1.37700155207968e-05,-5.1828221957828e-05,0.00367463872665898,-0.00130614209390215,4.5478243330474e-05,6.74294241471682e-05,-0.000403867009082773,0.000390053293795032,-0.000109769310739443,0.000272845438848975,-0.000363278003581127,0.00387402814714099
